order_id,date,product_category,sales_amount,quantity,payment_method,customer_rating,month,day_of_week,total_revenue
3382,2025-01-07,Home & Kitchen,24.91,5,Debit Card,3,Jan,Tuesday,124.55
3383,2025-01-14,Beauty,170.79,3,Debit Card,5,Jan,Tuesday,512.37
3384,2025-03-14,Electronics,455.01,2,PayPal,5,Mar,Friday,910.02
3385,2025-06-12,Sports,57.51,3,Credit Card,5,Jun,Thursday,172.53
3386,2025-03-07,Beauty,307.14,1,Credit Card,5,Mar,Friday,307.14
3387,2025-12-13,Sports,231.23,5,UPI,4,Dec,Saturday,1156.1499999999999
3388,2025-05-10,Home & Kitchen,469.85,1,Debit Card,3,May,Saturday,469.85
3389,2025-07-25,Electronics,70.03,3,Debit Card,2,Jul,Friday,210.09
3390,2025-10-03,Beauty,113.89,4,PayPal,1,Oct,Friday,455.56
3391,2025-09-13,Electronics,24.48,5,Debit Card,2,Sep,Saturday,122.4
3392,2025-09-23,Home & Kitchen,222.63,4,Debit Card,1,Sep,Tuesday,890.52
3393,2025-01-25,Electronics,146.14,2,Debit Card,4,Jan,Saturday,292.28
3394,2025-10-08,Electronics,436.25,5,UPI,3,Oct,Wednesday,2181.25
3395,2025-09-10,Clothing,306.42,1,Debit Card,1,Sep,Wednesday,306.42
3396,2025-11-06,Electronics,310.9,4,PayPal,5,Nov,Thursday,1243.6
3397,2025-10-16,Sports,270.64,2,Debit Card,4,Oct,Thursday,541.28
3398,2025-06-13,Beauty,55.01,5,PayPal,1,Jun,Friday,275.05
3399,2025-04-05,Clothing,228.06,2,UPI,5,Apr,Saturday,456.12
3400,2025-09-27,Beauty,499.76,1,UPI,4,Sep,Saturday,499.76
3401,2025-11-17,Beauty,419.26,5,PayPal,1,Nov,Monday,2096.3
3402,2025-04-20,Home & Kitchen,447.79,2,UPI,5,Apr,Sunday,895.58
3403,2025-12-02,Home & Kitchen,413.38,3,Credit Card,3,Dec,Tuesday,1240.1399999999999
3404,2025-11-06,Clothing,60.49,5,Credit Card,4,Nov,Thursday,302.45
3405,2025-08-26,Home & Kitchen,121.45,5,Credit Card,1,Aug,Tuesday,607.25
3406,2025-01-25,Home & Kitchen,11.53,5,Credit Card,5,Jan,Saturday,57.65
3407,2025-05-21,Home & Kitchen,158.72,5,Credit Card,3,May,Wednesday,793.6
3408,2025-04-27,Beauty,63.22,3,UPI,5,Apr,Sunday,189.66
3409,2025-01-25,Clothing,241.67,1,PayPal,3,Jan,Saturday,241.67
3410,2025-03-20,Beauty,341.79,3,UPI,1,Mar,Thursday,1025.3700000000001
3411,2025-03-09,Sports,438.51,3,Debit Card,5,Mar,Sunday,1315.53
3412,2025-06-22,Beauty,377.12,2,Credit Card,5,Jun,Sunday,754.24
3413,2025-01-12,Sports,469.91,4,Credit Card,2,Jan,Sunday,1879.64
3414,2025-10-15,Electronics,36.41,4,UPI,4,Oct,Wednesday,145.64
3415,2025-05-08,Electronics,15.97,2,Debit Card,5,May,Thursday,31.94
3416,2025-04-06,Sports,334.06,3,UPI,3,Apr,Sunday,1002.1800000000001
3417,2025-04-02,Sports,151.78,2,PayPal,4,Apr,Wednesday,303.56
3418,2025-05-21,Beauty,134.22,5,Credit Card,1,May,Wednesday,671.1
3419,2025-01-31,Sports,172.13,2,UPI,4,Jan,Friday,344.26
3420,2025-11-30,Clothing,142.2,2,PayPal,2,Nov,Sunday,284.4
3421,2025-01-20,Electronics,260.6,5,Credit Card,1,Jan,Monday,1303.0
3422,2025-05-26,Electronics,225.67,4,Credit Card,5,May,Monday,902.68
3423,2025-11-12,Sports,261.09,5,Credit Card,1,Nov,Wednesday,1305.4499999999998
3424,2025-06-09,Home & Kitchen,339.63,1,Debit Card,1,Jun,Monday,339.63
3425,2025-12-15,Home & Kitchen,199.69,2,UPI,2,Dec,Monday,399.38
3426,2025-02-12,Sports,133.14,2,Credit Card,3,Feb,Wednesday,266.28
3427,2025-09-11,Clothing,91.44,4,Credit Card,1,Sep,Thursday,365.76
3428,2025-05-10,Home & Kitchen,181.24,3,PayPal,3,May,Saturday,543.72
3429,2025-03-01,Sports,373.49,5,UPI,4,Mar,Saturday,1867.45
3430,2025-05-31,Clothing,380.79,3,PayPal,2,May,Saturday,1142.3700000000001
3431,2025-10-14,Clothing,336.78,1,UPI,5,Oct,Tuesday,336.78
3432,2025-01-05,Beauty,124.67,5,Credit Card,1,Jan,Sunday,623.35
3433,2025-09-23,Clothing,298.16,1,Debit Card,3,Sep,Tuesday,298.16
3434,2025-12-11,Home & Kitchen,289.64,1,PayPal,1,Dec,Thursday,289.64
3435,2025-05-10,Home & Kitchen,247.29,1,Debit Card,2,May,Saturday,247.29
3436,2025-09-24,Sports,279.49,5,Debit Card,5,Sep,Wednesday,1397.45
3437,2025-06-27,Sports,250.98,5,Debit Card,4,Jun,Friday,1254.8999999999999
3438,2025-09-10,Clothing,287.07,4,UPI,4,Sep,Wednesday,1148.28
3439,2025-02-25,Electronics,360.6,2,UPI,3,Feb,Tuesday,721.2
3440,2025-03-24,Beauty,63.72,3,Debit Card,4,Mar,Monday,191.16
3441,2025-04-09,Electronics,377.32,3,Credit Card,3,Apr,Wednesday,1131.96
3442,2025-05-29,Clothing,76.58,1,Credit Card,5,May,Thursday,76.58
3443,2025-11-25,Clothing,42.65,5,Debit Card,1,Nov,Tuesday,213.25
3444,2025-06-05,Electronics,488.28,5,PayPal,2,Jun,Thursday,2441.3999999999996
3445,2025-07-09,Beauty,478.93,1,PayPal,5,Jul,Wednesday,478.93
3446,2025-09-20,Electronics,39.61,2,UPI,5,Sep,Saturday,79.22
3447,2025-03-21,Sports,227.19,3,PayPal,4,Mar,Friday,681.5699999999999
3448,2025-09-09,Home & Kitchen,101.26,4,Credit Card,4,Sep,Tuesday,405.04
3449,2025-04-07,Sports,247.82,2,Debit Card,2,Apr,Monday,495.64
3450,2025-09-17,Home & Kitchen,416.79,5,PayPal,1,Sep,Wednesday,2083.9500000000003
3451,2025-09-17,Clothing,475.8,1,Debit Card,5,Sep,Wednesday,475.8
3452,2025-04-13,Beauty,320.78,3,PayPal,4,Apr,Sunday,962.3399999999999
3453,2025-02-09,Electronics,183.41,1,UPI,5,Feb,Sunday,183.41
3454,2025-09-30,Beauty,305.63,5,Credit Card,1,Sep,Tuesday,1528.15
3455,2025-04-11,Electronics,162.88,1,UPI,3,Apr,Friday,162.88
3456,2025-12-25,Sports,455.81,3,Debit Card,1,Dec,Thursday,1367.43
3457,2025-11-04,Sports,436.5,1,Credit Card,5,Nov,Tuesday,436.5
3458,2025-08-09,Electronics,283.53,3,Credit Card,5,Aug,Saturday,850.5899999999999
3459,2025-11-04,Beauty,169.15,1,UPI,2,Nov,Tuesday,169.15
3460,2025-05-04,Electronics,153.76,1,PayPal,5,May,Sunday,153.76
3461,2025-08-19,Clothing,26.37,3,UPI,4,Aug,Tuesday,79.11
3462,2025-06-27,Sports,409.75,1,Debit Card,2,Jun,Friday,409.75
3463,2025-03-04,Clothing,230.69,2,PayPal,5,Mar,Tuesday,461.38
3464,2025-04-26,Sports,169.32,4,UPI,1,Apr,Saturday,677.28
3465,2025-07-10,Sports,240.84,2,UPI,5,Jul,Thursday,481.68
3466,2025-03-03,Home & Kitchen,411.18,4,PayPal,1,Mar,Monday,1644.72
3467,2025-09-13,Clothing,71.06,2,PayPal,1,Sep,Saturday,142.12
3468,2025-01-07,Clothing,430.25,4,PayPal,5,Jan,Tuesday,1721.0
3469,2025-06-04,Home & Kitchen,449.78,1,UPI,1,Jun,Wednesday,449.78
3470,2025-04-02,Beauty,473.89,3,PayPal,3,Apr,Wednesday,1421.67
3471,2025-01-14,Clothing,204.77,3,PayPal,2,Jan,Tuesday,614.3100000000001
3472,2025-08-17,Electronics,116.4,5,PayPal,5,Aug,Sunday,582.0
3473,2025-03-27,Home & Kitchen,193.08,4,Credit Card,3,Mar,Thursday,772.32
3474,2025-05-13,Clothing,173.13,5,Debit Card,1,May,Tuesday,865.65
3475,2025-07-02,Beauty,96.32,5,PayPal,1,Jul,Wednesday,481.59999999999997
3476,2025-03-03,Clothing,307.56,4,Debit Card,2,Mar,Monday,1230.24
3477,2025-08-07,Sports,243.55,3,PayPal,3,Aug,Thursday,730.6500000000001
3478,2025-09-03,Electronics,434.19,4,PayPal,3,Sep,Wednesday,1736.76
3479,2025-08-18,Home & Kitchen,25.73,1,Credit Card,5,Aug,Monday,25.73
3480,2025-03-20,Sports,325.5,5,Credit Card,1,Mar,Thursday,1627.5
3481,2025-05-29,Beauty,383.84,5,PayPal,4,May,Thursday,1919.1999999999998
3482,2025-05-18,Sports,382.15,4,PayPal,5,May,Sunday,1528.6
3483,2025-11-10,Sports,444.18,5,PayPal,5,Nov,Monday,2220.9
3484,2025-03-06,Beauty,367.23,3,Debit Card,5,Mar,Thursday,1101.69
3485,2025-01-13,Sports,464.63,5,PayPal,2,Jan,Monday,2323.15
3486,2025-08-01,Home & Kitchen,173.0,4,Debit Card,2,Aug,Friday,692.0
3487,2025-08-30,Clothing,256.57,3,Credit Card,5,Aug,Saturday,769.71
3488,2025-08-01,Sports,16.9,3,Debit Card,4,Aug,Friday,50.699999999999996
3489,2025-06-30,Home & Kitchen,13.41,5,PayPal,3,Jun,Monday,67.05
3490,2025-12-04,Clothing,127.66,4,Credit Card,3,Dec,Thursday,510.64
3491,2025-06-22,Clothing,59.4,5,UPI,1,Jun,Sunday,297.0
3492,2025-06-09,Sports,137.5,1,Credit Card,3,Jun,Monday,137.5
3493,2025-06-13,Home & Kitchen,96.75,1,UPI,3,Jun,Friday,96.75
3494,2025-07-07,Sports,23.97,3,Debit Card,4,Jul,Monday,71.91
3495,2025-07-10,Beauty,455.56,5,Credit Card,3,Jul,Thursday,2277.8
3496,2025-11-04,Clothing,14.03,1,Credit Card,4,Nov,Tuesday,14.03
3497,2025-09-13,Sports,370.68,2,Credit Card,2,Sep,Saturday,741.36
3498,2025-07-02,Clothing,84.55,1,Debit Card,4,Jul,Wednesday,84.55
3499,2025-04-27,Home & Kitchen,456.99,5,PayPal,2,Apr,Sunday,2284.95
3500,2025-10-09,Electronics,447.47,5,Debit Card,4,Oct,Thursday,2237.3500000000004
3501,2025-07-15,Sports,330.41,1,Credit Card,5,Jul,Tuesday,330.41
3502,2025-02-03,Sports,339.39,5,PayPal,2,Feb,Monday,1696.9499999999998
3503,2025-02-21,Clothing,12.62,5,Credit Card,2,Feb,Friday,63.099999999999994
3504,2025-04-22,Home & Kitchen,492.59,2,Credit Card,3,Apr,Tuesday,985.18
3505,2025-09-09,Beauty,440.14,3,UPI,2,Sep,Tuesday,1320.42
3506,2025-03-23,Home & Kitchen,448.6,5,Credit Card,4,Mar,Sunday,2243.0
3507,2025-08-20,Sports,333.03,4,Debit Card,5,Aug,Wednesday,1332.12
3508,2025-08-15,Beauty,178.95,3,Debit Card,5,Aug,Friday,536.8499999999999
3509,2025-08-21,Home & Kitchen,447.89,3,Debit Card,3,Aug,Thursday,1343.67
3510,2025-08-09,Electronics,152.84,4,PayPal,4,Aug,Saturday,611.36
3511,2025-02-11,Clothing,285.73,1,UPI,4,Feb,Tuesday,285.73
3512,2025-01-21,Home & Kitchen,58.87,2,UPI,1,Jan,Tuesday,117.74
3513,2025-02-11,Home & Kitchen,461.76,5,Credit Card,2,Feb,Tuesday,2308.8
3514,2025-04-23,Electronics,78.98,1,Credit Card,3,Apr,Wednesday,78.98
3515,2025-04-15,Sports,120.2,4,UPI,5,Apr,Tuesday,480.8
3516,2025-07-11,Clothing,283.49,2,PayPal,1,Jul,Friday,566.98
3517,2025-01-17,Home & Kitchen,384.41,2,Debit Card,4,Jan,Friday,768.82
3518,2025-04-30,Beauty,313.48,2,Credit Card,2,Apr,Wednesday,626.96
3519,2025-05-09,Home & Kitchen,123.75,4,UPI,5,May,Friday,495.0
3520,2025-05-10,Clothing,10.46,1,PayPal,1,May,Saturday,10.46
3521,2025-03-01,Home & Kitchen,381.0,5,Debit Card,4,Mar,Saturday,1905.0
3522,2025-02-17,Electronics,492.75,2,Credit Card,5,Feb,Monday,985.5
3523,2025-01-29,Home & Kitchen,406.86,2,Debit Card,5,Jan,Wednesday,813.72
3524,2025-04-07,Home & Kitchen,235.5,1,Debit Card,4,Apr,Monday,235.5
3525,2025-01-10,Beauty,452.85,2,UPI,4,Jan,Friday,905.7
3526,2025-08-30,Electronics,210.83,2,UPI,3,Aug,Saturday,421.66
3527,2025-11-10,Electronics,267.22,4,Debit Card,5,Nov,Monday,1068.88
3528,2025-08-20,Home & Kitchen,243.79,3,Debit Card,4,Aug,Wednesday,731.37
3529,2025-10-04,Beauty,229.34,1,Credit Card,1,Oct,Saturday,229.34
3530,2025-10-11,Home & Kitchen,389.84,1,PayPal,2,Oct,Saturday,389.84
3531,2025-07-22,Home & Kitchen,268.12,1,PayPal,3,Jul,Tuesday,268.12
3532,2025-09-04,Clothing,165.19,4,Debit Card,4,Sep,Thursday,660.76
3533,2025-10-17,Clothing,136.5,4,UPI,2,Oct,Friday,546.0
3534,2025-09-21,Beauty,28.5,5,PayPal,3,Sep,Sunday,142.5
3535,2025-08-02,Sports,295.77,4,Debit Card,5,Aug,Saturday,1183.08
3536,2025-07-19,Clothing,122.68,1,UPI,2,Jul,Saturday,122.68
3537,2025-03-20,Sports,82.59,5,Credit Card,3,Mar,Thursday,412.95000000000005
3538,2025-12-09,Electronics,330.38,3,PayPal,4,Dec,Tuesday,991.14
3539,2025-12-10,Clothing,343.79,2,Credit Card,4,Dec,Wednesday,687.58
3540,2025-06-22,Clothing,378.56,2,UPI,3,Jun,Sunday,757.12
3541,2025-03-10,Beauty,256.75,5,Debit Card,5,Mar,Monday,1283.75
3542,2025-03-28,Sports,448.09,3,Credit Card,3,Mar,Friday,1344.27
3543,2025-04-11,Clothing,468.81,2,Debit Card,1,Apr,Friday,937.62
3544,2025-01-08,Clothing,405.61,5,PayPal,3,Jan,Wednesday,2028.0500000000002
3545,2025-11-29,Beauty,321.44,4,Credit Card,3,Nov,Saturday,1285.76
3546,2025-07-19,Beauty,158.82,1,PayPal,4,Jul,Saturday,158.82
3547,2025-03-28,Sports,491.64,3,PayPal,5,Mar,Friday,1474.92
3548,2025-02-12,Electronics,144.33,2,PayPal,3,Feb,Wednesday,288.66
3549,2025-04-19,Electronics,109.3,1,PayPal,2,Apr,Saturday,109.3
3550,2025-06-01,Home & Kitchen,226.66,5,PayPal,4,Jun,Sunday,1133.3
3551,2025-01-17,Clothing,37.85,2,UPI,4,Jan,Friday,75.7
3552,2025-05-13,Sports,489.46,1,Credit Card,3,May,Tuesday,489.46
3553,2025-05-28,Clothing,298.33,4,Debit Card,2,May,Wednesday,1193.32
3554,2025-10-04,Sports,282.91,3,Debit Card,3,Oct,Saturday,848.73
3555,2025-08-20,Sports,331.34,5,UPI,2,Aug,Wednesday,1656.6999999999998
3556,2025-11-10,Sports,253.54,2,Debit Card,4,Nov,Monday,507.08
3557,2025-08-16,Clothing,25.71,4,Debit Card,2,Aug,Saturday,102.84
3558,2025-05-19,Beauty,310.03,3,Debit Card,3,May,Monday,930.0899999999999
3559,2025-07-30,Clothing,360.93,3,Credit Card,1,Jul,Wednesday,1082.79
3560,2025-01-28,Sports,214.21,4,Debit Card,1,Jan,Tuesday,856.84
3561,2025-02-20,Home & Kitchen,381.07,2,Credit Card,2,Feb,Thursday,762.14
3562,2025-09-18,Electronics,121.23,3,Debit Card,3,Sep,Thursday,363.69
3563,2025-09-18,Sports,118.43,5,Debit Card,5,Sep,Thursday,592.1500000000001
3564,2025-12-16,Home & Kitchen,89.09,1,Credit Card,1,Dec,Tuesday,89.09
3565,2025-12-18,Beauty,192.28,5,UPI,4,Dec,Thursday,961.4
3566,2025-01-08,Sports,425.04,3,Debit Card,3,Jan,Wednesday,1275.1200000000001
3567,2025-11-16,Home & Kitchen,415.68,1,PayPal,3,Nov,Sunday,415.68
3568,2025-05-18,Sports,197.58,4,PayPal,1,May,Sunday,790.32
3569,2025-02-07,Clothing,298.67,1,UPI,5,Feb,Friday,298.67
3570,2025-04-21,Home & Kitchen,363.2,1,PayPal,4,Apr,Monday,363.2
3571,2025-08-08,Clothing,128.19,1,Credit Card,5,Aug,Friday,128.19
3572,2025-12-03,Clothing,92.39,3,Debit Card,4,Dec,Wednesday,277.17
3573,2025-08-11,Home & Kitchen,486.33,2,Debit Card,1,Aug,Monday,972.66
3574,2025-05-16,Electronics,312.6,3,Debit Card,3,May,Friday,937.8000000000001
3575,2025-09-13,Home & Kitchen,490.89,2,Debit Card,4,Sep,Saturday,981.78
3576,2025-12-26,Electronics,175.5,4,PayPal,3,Dec,Friday,702.0
3577,2025-11-25,Sports,354.49,4,PayPal,2,Nov,Tuesday,1417.96
3578,2025-02-18,Sports,119.08,4,PayPal,2,Feb,Tuesday,476.32
3579,2025-10-19,Home & Kitchen,137.99,4,Credit Card,1,Oct,Sunday,551.96
3580,2025-11-20,Sports,260.83,4,PayPal,1,Nov,Thursday,1043.32
3581,2025-03-19,Beauty,166.61,5,PayPal,1,Mar,Wednesday,833.0500000000001
3582,2025-04-15,Clothing,92.13,3,Debit Card,2,Apr,Tuesday,276.39
3583,2025-06-18,Clothing,138.81,2,PayPal,4,Jun,Wednesday,277.62
3584,2025-08-05,Electronics,27.52,4,UPI,5,Aug,Tuesday,110.08
3585,2025-04-29,Sports,355.17,5,UPI,1,Apr,Tuesday,1775.8500000000001
3586,2025-07-09,Electronics,251.14,5,Debit Card,5,Jul,Wednesday,1255.6999999999998
3587,2025-09-12,Clothing,56.18,5,PayPal,5,Sep,Friday,280.9
3588,2025-09-23,Clothing,94.13,3,UPI,2,Sep,Tuesday,282.39
3589,2025-05-29,Sports,60.24,4,UPI,4,May,Thursday,240.96
3590,2025-06-13,Beauty,310.17,5,Credit Card,2,Jun,Friday,1550.8500000000001
3591,2025-05-20,Beauty,56.16,5,Debit Card,1,May,Tuesday,280.79999999999995
3592,2025-12-13,Sports,379.6,4,UPI,2,Dec,Saturday,1518.4
3593,2025-09-15,Sports,20.05,3,UPI,2,Sep,Monday,60.150000000000006
3594,2025-09-26,Electronics,132.19,5,Debit Card,2,Sep,Friday,660.95
3595,2025-06-30,Sports,446.43,2,PayPal,1,Jun,Monday,892.86
3596,2025-06-09,Beauty,362.08,1,Debit Card,1,Jun,Monday,362.08
3597,2025-12-17,Sports,45.75,1,Credit Card,2,Dec,Wednesday,45.75
3598,2025-10-15,Electronics,412.35,1,Credit Card,2,Oct,Wednesday,412.35
3599,2025-10-15,Electronics,251.59,3,Credit Card,5,Oct,Wednesday,754.77
3600,2025-08-14,Electronics,424.92,5,UPI,4,Aug,Thursday,2124.6
3601,2025-01-11,Electronics,304.36,1,PayPal,5,Jan,Saturday,304.36
3602,2025-01-10,Home & Kitchen,344.1,1,Credit Card,4,Jan,Friday,344.1
3603,2025-09-28,Sports,496.82,4,Debit Card,4,Sep,Sunday,1987.28
3604,2025-09-30,Clothing,123.84,5,Credit Card,2,Sep,Tuesday,619.2
3605,2025-07-02,Sports,315.73,5,UPI,5,Jul,Wednesday,1578.65
3606,2025-06-02,Home & Kitchen,235.56,4,Credit Card,4,Jun,Monday,942.24
3607,2025-11-11,Electronics,29.33,5,PayPal,4,Nov,Tuesday,146.64999999999998
3608,2025-11-30,Home & Kitchen,17.09,2,Credit Card,1,Nov,Sunday,34.18
3609,2025-05-04,Beauty,68.42,3,PayPal,4,May,Sunday,205.26
3610,2025-04-24,Beauty,328.05,4,PayPal,2,Apr,Thursday,1312.2
3611,2025-10-05,Sports,287.91,1,Debit Card,3,Oct,Sunday,287.91
3612,2025-08-01,Sports,281.18,5,PayPal,1,Aug,Friday,1405.9
3613,2025-06-21,Clothing,25.61,2,UPI,3,Jun,Saturday,51.22
3614,2025-10-15,Clothing,239.96,2,UPI,2,Oct,Wednesday,479.92
3615,2025-06-23,Beauty,463.07,3,PayPal,3,Jun,Monday,1389.21
3616,2025-04-23,Electronics,204.82,2,PayPal,4,Apr,Wednesday,409.64
3617,2025-05-02,Home & Kitchen,316.21,5,Credit Card,3,May,Friday,1581.05
3618,2025-02-01,Clothing,392.11,5,Credit Card,5,Feb,Saturday,1960.5500000000002
3619,2025-08-10,Clothing,394.12,2,Debit Card,2,Aug,Sunday,788.24
3620,2025-04-29,Electronics,264.45,5,Credit Card,5,Apr,Tuesday,1322.25
3621,2025-02-08,Electronics,430.4,5,UPI,3,Feb,Saturday,2152.0
3622,2025-09-25,Sports,201.78,1,Credit Card,5,Sep,Thursday,201.78
3623,2025-08-21,Home & Kitchen,445.46,4,Debit Card,1,Aug,Thursday,1781.84
3624,2025-01-18,Electronics,127.71,5,Debit Card,3,Jan,Saturday,638.55
3625,2025-05-29,Clothing,147.31,5,PayPal,5,May,Thursday,736.55
3626,2025-05-29,Clothing,36.03,3,Debit Card,4,May,Thursday,108.09
3627,2025-05-06,Beauty,399.84,4,PayPal,3,May,Tuesday,1599.36
3628,2025-10-29,Electronics,214.36,4,UPI,1,Oct,Wednesday,857.44
3629,2025-12-26,Sports,122.27,4,UPI,4,Dec,Friday,489.08
3630,2025-08-26,Home & Kitchen,123.58,2,Credit Card,3,Aug,Tuesday,247.16
3631,2025-05-15,Sports,451.69,1,Debit Card,4,May,Thursday,451.69
3632,2025-05-31,Clothing,418.62,1,UPI,3,May,Saturday,418.62
3633,2025-08-24,Sports,281.23,3,PayPal,3,Aug,Sunday,843.69
3634,2025-08-12,Clothing,311.89,4,Debit Card,2,Aug,Tuesday,1247.56
3635,2025-07-22,Clothing,242.42,4,Debit Card,5,Jul,Tuesday,969.68
3636,2025-09-13,Clothing,201.92,5,PayPal,3,Sep,Saturday,1009.5999999999999
3637,2025-03-27,Clothing,458.58,2,Debit Card,1,Mar,Thursday,917.16
3638,2025-05-30,Clothing,71.55,2,Debit Card,5,May,Friday,143.1
3639,2025-08-23,Beauty,215.04,3,UPI,2,Aug,Saturday,645.12
3640,2025-12-11,Sports,178.84,1,PayPal,5,Dec,Thursday,178.84
3641,2025-01-22,Beauty,254.09,4,UPI,5,Jan,Wednesday,1016.36
3642,2025-12-14,Beauty,234.24,3,PayPal,3,Dec,Sunday,702.72
3643,2025-10-12,Electronics,264.26,2,Credit Card,1,Oct,Sunday,528.52
3644,2025-09-26,Electronics,78.56,2,Debit Card,3,Sep,Friday,157.12
3645,2025-09-15,Electronics,261.44,2,Debit Card,1,Sep,Monday,522.88
3646,2025-01-29,Home & Kitchen,128.79,4,UPI,1,Jan,Wednesday,515.16
3647,2025-08-01,Electronics,100.32,4,Debit Card,4,Aug,Friday,401.28
3648,2025-10-10,Sports,41.77,4,Debit Card,3,Oct,Friday,167.08
3649,2025-02-19,Beauty,383.7,5,UPI,2,Feb,Wednesday,1918.5
3650,2025-04-05,Sports,219.45,1,UPI,5,Apr,Saturday,219.45
3651,2025-03-29,Electronics,317.06,2,PayPal,4,Mar,Saturday,634.12
3652,2025-02-13,Home & Kitchen,366.52,2,Credit Card,2,Feb,Thursday,733.04
3653,2025-10-05,Home & Kitchen,342.87,5,UPI,3,Oct,Sunday,1714.35
3654,2025-06-20,Beauty,240.55,2,PayPal,1,Jun,Friday,481.1
3655,2025-07-08,Sports,200.07,2,UPI,3,Jul,Tuesday,400.14
3656,2025-12-19,Clothing,194.22,4,PayPal,3,Dec,Friday,776.88
3657,2025-07-03,Sports,323.62,4,Credit Card,4,Jul,Thursday,1294.48
3658,2025-01-03,Electronics,252.45,1,PayPal,2,Jan,Friday,252.45
3659,2025-07-10,Clothing,426.07,2,PayPal,4,Jul,Thursday,852.14
3660,2025-04-28,Home & Kitchen,438.6,3,Debit Card,2,Apr,Monday,1315.8000000000002
3661,2025-01-19,Beauty,93.57,2,UPI,4,Jan,Sunday,187.14
3662,2025-01-23,Beauty,76.75,2,PayPal,5,Jan,Thursday,153.5
3663,2025-01-30,Home & Kitchen,318.9,1,UPI,1,Jan,Thursday,318.9
3664,2025-10-22,Electronics,157.6,3,PayPal,1,Oct,Wednesday,472.79999999999995
3665,2025-04-18,Home & Kitchen,19.1,2,Debit Card,1,Apr,Friday,38.2
3666,2025-10-08,Electronics,445.43,3,Debit Card,5,Oct,Wednesday,1336.29
3667,2025-05-08,Clothing,121.18,4,Credit Card,5,May,Thursday,484.72
3668,2025-08-17,Home & Kitchen,465.35,4,PayPal,1,Aug,Sunday,1861.4
3669,2025-04-21,Electronics,361.54,3,Debit Card,1,Apr,Monday,1084.6200000000001
3670,2025-05-16,Clothing,383.7,2,UPI,2,May,Friday,767.4
3671,2025-12-28,Home & Kitchen,108.72,3,PayPal,2,Dec,Sunday,326.15999999999997
3672,2025-07-05,Beauty,124.76,3,PayPal,3,Jul,Saturday,374.28000000000003
3673,2025-05-24,Home & Kitchen,265.42,4,Credit Card,4,May,Saturday,1061.68
3674,2025-03-13,Sports,94.33,3,UPI,2,Mar,Thursday,282.99
3675,2025-05-09,Home & Kitchen,159.66,5,Credit Card,2,May,Friday,798.3
3676,2025-12-30,Sports,167.52,5,PayPal,2,Dec,Tuesday,837.6
3677,2025-09-18,Clothing,88.22,4,Credit Card,2,Sep,Thursday,352.88
3678,2025-01-03,Home & Kitchen,110.54,2,PayPal,5,Jan,Friday,221.08
3679,2025-04-14,Clothing,396.39,2,PayPal,3,Apr,Monday,792.78
3680,2025-08-12,Clothing,91.93,4,Credit Card,2,Aug,Tuesday,367.72
3681,2025-11-16,Electronics,23.94,2,Credit Card,4,Nov,Sunday,47.88
3682,2025-12-28,Clothing,318.38,1,PayPal,2,Dec,Sunday,318.38
3683,2025-12-20,Clothing,488.23,5,Credit Card,5,Dec,Saturday,2441.15
3684,2025-01-10,Home & Kitchen,172.29,1,Credit Card,1,Jan,Friday,172.29
3685,2025-10-29,Home & Kitchen,68.14,1,PayPal,1,Oct,Wednesday,68.14
3686,2025-08-19,Beauty,289.49,1,UPI,3,Aug,Tuesday,289.49
3687,2025-08-07,Electronics,454.11,4,Credit Card,1,Aug,Thursday,1816.44
3688,2025-03-07,Clothing,394.19,1,Credit Card,2,Mar,Friday,394.19
3689,2025-04-22,Electronics,315.03,3,Debit Card,5,Apr,Tuesday,945.0899999999999
3690,2025-01-13,Sports,164.38,2,UPI,3,Jan,Monday,328.76
3691,2025-03-27,Clothing,275.52,4,Credit Card,2,Mar,Thursday,1102.08
3692,2025-08-22,Electronics,54.71,3,PayPal,1,Aug,Friday,164.13
3693,2025-03-31,Beauty,342.68,3,Debit Card,4,Mar,Monday,1028.04
3694,2025-11-10,Beauty,365.3,5,Debit Card,2,Nov,Monday,1826.5
3695,2025-02-23,Clothing,482.87,5,Debit Card,4,Feb,Sunday,2414.35
3696,2025-01-12,Sports,137.59,3,Credit Card,4,Jan,Sunday,412.77
3697,2025-07-28,Beauty,19.04,5,PayPal,3,Jul,Monday,95.19999999999999
3698,2025-01-14,Beauty,277.35,2,Debit Card,5,Jan,Tuesday,554.7
3699,2025-05-01,Sports,356.33,2,UPI,1,May,Thursday,712.66
3700,2025-01-20,Electronics,397.3,5,Debit Card,1,Jan,Monday,1986.5
3701,2025-03-16,Beauty,104.93,1,Debit Card,2,Mar,Sunday,104.93
3702,2025-08-31,Home & Kitchen,138.26,3,UPI,1,Aug,Sunday,414.78
3703,2025-08-11,Beauty,261.17,2,Debit Card,3,Aug,Monday,522.34
3704,2025-03-11,Electronics,171.99,5,Debit Card,1,Mar,Tuesday,859.95
3705,2025-11-08,Electronics,431.65,5,UPI,2,Nov,Saturday,2158.25
3706,2025-07-30,Clothing,242.14,2,Credit Card,1,Jul,Wednesday,484.28
3707,2025-04-11,Home & Kitchen,401.79,2,UPI,5,Apr,Friday,803.58
3708,2025-07-05,Electronics,294.5,1,Credit Card,4,Jul,Saturday,294.5
3709,2025-05-12,Sports,388.81,5,Credit Card,4,May,Monday,1944.05
